"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.996439771E1,-1.662829971E1,2.845842934E1,-3.988070679E1,5.173831584E1
3.997444571E1,-1.713707733E1,2.830563736E1,-3.971732330E1,5.169481885E1
3.998449371E1,-1.785375977E1,2.817440987E1,-3.932756805E1,5.156754520E1
3.999454171E1,-1.844226074E1,2.816151237E1,-3.916442108E1,5.164338911E1
4.000458971E1,-1.899523926E1,2.777116394E1,-3.892781067E1,5.145319334E1
4.001463771E1,-1.977273941E1,2.775348663E1,-3.846936035E1,5.139172044E1
4.002468571E1,-2.055091476E1,2.786395836E1,-3.803017426E1,5.142989818E1
4.003473371E1,-2.119674683E1,2.765025902E1,-3.784931183E1,5.144326298E1
4.004478171E1,-2.193387985E1,2.760005951E1,-3.761141205E1,5.155071955E1
4.005482971E1,-2.265756607E1,2.751511192E1,-3.713522339E1,5.147301721E1
4.006487771E1,-2.328744507E1,2.732661819E1,-3.672285843E1,5.135774032E1
4.007492571E1,-2.388747406E1,2.751765251E1,-3.646188354E1,5.154902102E1
4.008497371E1,-2.453276443E1,2.734205437E1,-3.588730621E1,5.135507000E1
4.009502171E1,-2.512156677E1,2.741291809E1,-3.535384369E1,5.130746007E1
4.010506971E1,-2.579582214E1,2.752923393E1,-3.467771149E1,5.124282228E1
4.011511771E1,-2.647459793E1,2.773703957E1,-3.430226898E1,5.144796747E1
4.012516571E1,-2.727461624E1,2.785178757E1,-3.343611145E1,5.135757306E1
4.013521371E1,-2.786557007E1,2.799520111E1,-3.255120087E1,5.118400100E1
4.014526171E1,-2.849647903E1,2.796702766E1,-3.176284027E1,5.102040744E1
4.015530971E1,-2.982326698E1,2.833423042E1,-3.001435089E1,5.092265828E1
4.016535771E1,-3.054521942E1,2.839323616E1,-2.901647949E1,5.080494436E1
4.017540508E1,-3.119522667E1,2.835800552E1,-2.805435181E1,5.063956259E1
4.018545408E1,-3.195079231E1,2.842066765E1,-2.695571899E1,5.054896899E1
4.019550208E1,-3.255749893E1,2.870044136E1,-2.589154816E1,5.053789011E1
4.020555008E1,-3.336560440E1,2.870574188E1,-2.453424454E1,5.039059763E1
4.021559808E1,-3.403226089E1,2.864537811E1,-2.329905128E1,5.021551812E1
4.022564608E1,-3.475692368E1,2.890961266E1,-2.217393112E1,5.035367582E1
4.023569408E1,-3.533425903E1,2.873327827E1,-2.084363174E1,5.008560797E1
4.024574208E1,-3.604526901E1,2.867307091E1,-1.941313934E1,4.998276095E1
4.025579008E1,-3.669579697E1,2.873581886E1,-1.798880196E1,4.995924135E1
4.026583808E1,-3.735251617E1,2.865339279E1,-1.683122253E1,4.999517412E1
4.027588608E1,-3.795788574E1,2.848893166E1,-1.571336746E1,4.999330189E1
4.028593408E1,-3.836202621E1,2.814012146E1,-1.465889931E1,4.978347939E1
4.029598208E1,-3.892374039E1,2.797252464E1,-1.349800682E1,4.979674576E1
4.030603008E1,-3.929281616E1,2.764664078E1,-1.225989723E1,4.958394123E1
4.031607808E1,-3.968930435E1,2.716878700E1,-1.144853497E1,4.944140795E1
4.032612608E1,-4.016235352E1,2.663486481E1,-1.049474525E1,4.932109428E1
4.033617408E1,-4.060449219E1,2.620316124E1,-9.802890778E0,4.930950327E1
4.034622208E1,-4.098969269E1,2.589668655E1,-8.813274384E0,4.927947937E1
4.035627008E1,-4.124051285E1,2.545402527E1,-7.973387241E0,4.911478603E1
4.036631808E1,-4.164495850E1,2.529924393E1,-7.072280884E0,4.923790682E1
4.037636608E1,-4.191271210E1,2.489541054E1,-6.217741966E0,4.914384210E1
4.038641408E1,-4.225998688E1,2.440142822E1,-5.314004898E0,4.908742037E1
4.039646208E1,-4.242301941E1,2.413117599E1,-4.688138008E0,4.903065234E1
4.040651008E1,-4.255712891E1,2.378898048E1,-3.986031532E0,4.891741265E1
4.041655808E1,-4.275450134E1,2.330846977E1,-2.971697807E0,4.878589075E1
4.042660608E1,-4.290497589E1,2.321774292E1,-2.245113373E0,4.883585851E1
4.043665408E1,-4.306225586E1,2.304446983E1,-1.809772491E0,4.887413167E1
4.044670208E1,-4.307560349E1,2.296865082E1,-1.424192429E0,4.883743298E1
4.045675008E1,-4.301335907E1,2.278185654E1,-1.222824097E0,4.868939663E1
4.046679808E1,-4.301542664E1,2.282392502E1,-8.204793930E-1,4.870248113E1
4.047684608E1,-4.316670990E1,2.274936676E1,-3.988475800E-1,4.879608192E1
4.048689408E1,-4.317283630E1,2.279530334E1,-5.156517029E-2,4.882133046E1
4.049694308E1,-4.331092072E1,2.266091156E1,4.405889511E-1,4.888299177E1
4.050699108E1,-4.322586823E1,2.249708557E1,7.747917175E-1,4.873597075E1
4.051703908E1,-4.315713501E1,2.239133835E1,9.970474243E-1,4.863028315E1
4.052708708E1,-4.319754028E1,2.224073982E1,1.512083054E0,4.861033213E1
4.053713508E1,-4.311660767E1,2.229445267E1,1.965787888E0,4.857930422E1
4.054718308E1,-4.315376282E1,2.226283264E1,2.649415970E0,4.863024129E1
4.055723108E1,-4.326737213E1,2.225864792E1,3.215902328E0,4.876325385E1
4.056727908E1,-4.323836136E1,2.233409882E1,3.915670395E0,4.882315370E1
4.057732708E1,-4.310500336E1,2.219458389E1,4.578804016E0,4.869914080E1
4.058737508E1,-4.326183701E1,2.219005775E1,5.668031693E0,4.895009487E1
4.059742308E1,-4.301103210E1,2.194158936E1,6.352334976E0,4.870045570E1
4.060747108E1,-4.317817688E1,2.189239883E1,7.693840027E0,4.901864196E1
4.061751908E1,-4.329709244E1,2.182226753E1,8.837461472E0,4.928438190E1
4.062756708E1,-4.283306122E1,2.161789322E1,9.295303345E0,4.887133214E1
4.063761508E1,-4.269492340E1,2.150806046E1,1.051868248E1,4.894993187E1
4.064766308E1,-4.242475510E1,2.133267593E1,1.158158302E1,4.887817481E1
4.065771108E1,-4.212326813E1,2.135754776E1,1.264055061E1,4.889067482E1
4.066775908E1,-4.189703369E1,2.138007164E1,1.358172798E1,4.895847455E1
4.067780708E1,-4.136364365E1,2.145438004E1,1.501920128E1,4.895730635E1
4.068785508E1,-4.085570145E1,2.170693588E1,1.640465736E1,4.908657850E1
4.069790308E1,-4.025257874E1,2.173983574E1,1.794898224E1,4.914322452E1
4.070795108E1,-3.954904175E1,2.165749359E1,1.947395325E1,4.911627619E1
4.071799908E1,-3.867851257E1,2.167188263E1,2.066307831E1,4.891483044E1
4.072804708E1,-3.828190994E1,2.191551781E1,2.260015106E1,4.956371029E1
4.073809508E1,-3.759286499E1,2.218230820E1,2.318888092E1,4.942673865E1
4.074814308E1,-3.696222305E1,2.205022430E1,2.420754623E1,4.938039712E1
4.075819108E1,-3.618759918E1,2.205490875E1,2.543856812E1,4.942754376E1
4.076823908E1,-3.552266693E1,2.227445221E1,2.630235291E1,4.949570542E1
4.077828708E1,-3.475440216E1,2.228573990E1,2.739301682E1,4.954694786E1
4.078833508E1,-3.407920837E1,2.263186836E1,2.820996475E1,4.969301782E1
4.079838308E1,-3.298921204E1,2.281938934E1,2.933547974E1,4.969489926E1
4.080843108E1,-3.236550140E1,2.297441864E1,3.031555176E1,4.994379112E1
4.081847908E1,-3.142023468E1,2.325164413E1,3.099608994E1,4.988614731E1
4.082852808E1,-3.054203415E1,2.349405289E1,3.179697800E1,4.995832444E1
4.083857608E1,-2.968422318E1,2.393258667E1,3.248638153E1,5.009278187E1
4.084862408E1,-2.891019821E1,2.436391640E1,3.311709213E1,5.026073790E1
4.085867208E1,-2.833572388E1,2.453565788E1,3.363340378E1,5.035988091E1
4.086872008E1,-2.781718826E1,2.454698563E1,3.393543243E1,5.027886276E1
4.087876808E1,-2.723162842E1,2.461690712E1,3.459690475E1,5.044303243E1
4.088881608E1,-2.665109253E1,2.447583961E1,3.498902512E1,5.033467330E1
4.089886408E1,-2.599987411E1,2.446800232E1,3.548861313E1,5.034002635E1
4.090891208E1,-2.555666351E1,2.451425934E1,3.579763031E1,5.035436721E1
4.091896008E1,-2.526544952E1,2.461948013E1,3.607647705E1,5.045764499E1
4.092900808E1,-2.488714600E1,2.440996170E1,3.627085114E1,5.030696680E1
4.093905608E1,-2.441732025E1,2.438866806E1,3.661234283E1,5.031377849E1
4.094910408E1,-2.416694260E1,2.470240402E1,3.714678574E1,5.073591991E1
4.095915208E1,-2.374370956E1,2.467398834E1,3.738201904E1,5.069501743E1
4.096920008E1,-2.321982956E1,2.452957153E1,3.745229721E1,5.043347034E1
4.097924808E1,-2.309745026E1,2.458228111E1,3.803028107E1,5.083387681E1
4.098929608E1,-2.286948395E1,2.441740799E1,3.823232269E1,5.080288975E1
4.099934408E1,-2.252116776E1,2.426944733E1,3.839892960E1,5.070194143E1
4.100939208E1,-2.241644669E1,2.423101425E1,3.833783340E1,5.059079564E1
4.101944008E1,-2.223551941E1,2.421176910E1,3.844631577E1,5.058406155E1
4.102948808E1,-2.198572540E1,2.423140717E1,3.884332657E1,5.078717588E1
4.103953608E1,-2.194868851E1,2.427301025E1,3.881018448E1,5.076568106E1
4.104958408E1,-2.163628769E1,2.411278152E1,3.893750763E1,5.065258807E1
4.105963208E1,-2.156488800E1,2.430152321E1,3.905197906E1,5.080025092E1
4.106968008E1,-2.148597717E1,2.424591827E1,3.906127548E1,5.074736457E1
4.107972808E1,-2.125259018E1,2.430362129E1,3.938854218E1,5.092932212E1
4.108977608E1,-2.087859726E1,2.420056915E1,3.942440796E1,5.075300300E1
4.109982408E1,-2.065510178E1,2.416960144E1,3.983089066E1,5.096373920E1
4.110987208E1,-2.040707779E1,2.432167816E1,4.017333603E1,5.120439220E1
4.111992008E1,-2.014344025E1,2.433196259E1,4.009255219E1,5.104131002E1
4.112996908E1,-1.975645065E1,2.441856003E1,4.008175278E1,5.092278785E1
4.114001708E1,-1.941922379E1,2.464934540E1,4.028860474E1,5.106729044E1
4.115006508E1,-1.914347076E1,2.471197128E1,4.043464279E1,5.110884792E1
4.116011308E1,-1.870832825E1,2.486121368E1,4.051247025E1,5.108171627E1
4.117016150E1,-1.847341156E1,2.512996674E1,4.043378830E1,5.106538357E1
4.118020950E1,-1.803004074E1,2.537006569E1,4.066672897E1,5.121040370E1
4.119025750E1,-1.768235397E1,2.560923576E1,4.041324234E1,5.100714416E1
4.120030550E1,-1.740036011E1,2.589149857E1,4.047735214E1,5.110340758E1
4.121035350E1,-1.707848740E1,2.599843597E1,4.051742935E1,5.108087202E1
4.122040150E1,-1.690997696E1,2.612722397E1,4.056377792E1,5.112728462E1
4.123044950E1,-1.674412537E1,2.606883240E1,4.076800919E1,5.120527639E1
4.124049750E1,-1.652196121E1,2.605570793E1,4.079438400E1,5.114740349E1
4.125054550E1,-1.654882050E1,2.612984657E1,4.116576385E1,5.149031419E1
4.126059350E1,-1.649985504E1,2.618947983E1,4.095688248E1,5.133809786E1
4.127064150E1,-1.627529526E1,2.615116310E1,4.080875397E1,5.112849467E1
4.128068950E1,-1.628762054E1,2.644622231E1,4.096352768E1,5.140719655E1
4.129073750E1,-1.622644043E1,2.627064896E1,4.086322784E1,5.121765082E1
4.130078550E1,-1.624345398E1,2.635542679E1,4.074294281E1,5.117075050E1
4.131083350E1,-1.608557510E1,2.627223969E1,4.099624634E1,5.128029366E1
4.132088150E1,-1.588180161E1,2.634970093E1,4.110128403E1,5.134056788E1
4.133092950E1,-1.577553558E1,2.636001205E1,4.148077393E1,5.161755868E1
4.134097750E1,-1.564316177E1,2.582899094E1,4.127822113E1,5.114427458E1
4.135102550E1,-1.555518341E1,2.568614197E1,4.143643570E1,5.117342888E1
4.136107450E1,-1.567326355E1,2.553390312E1,4.167327881E1,5.132536961E1
4.137112250E1,-1.573176956E1,2.543498993E1,4.155011749E1,5.119413589E1
4.138117050E1,-1.577734756E1,2.531189156E1,4.188324738E1,5.141811900E1
4.139121850E1,-1.557804871E1,2.521115303E1,4.198561478E1,5.139133864E1
4.140126650E1,-1.551048660E1,2.519097519E1,4.212624741E1,5.147602496E1
4.141131450E1,-1.522959137E1,2.512868690E1,4.205284119E1,5.130139190E1
4.142136250E1,-1.494230652E1,2.511087227E1,4.224852371E1,5.136892238E1
4.143141050E1,-1.456248093E1,2.509583664E1,4.231589890E1,5.130791524E1
4.144145850E1,-1.429628372E1,2.501337433E1,4.264302444E1,5.146338657E1
4.145150650E1,-1.372758865E1,2.473807526E1,4.272872543E1,5.124610263E1
4.146155450E1,-1.322045898E1,2.462337112E1,4.288721848E1,5.118988621E1
4.147160250E1,-1.289205933E1,2.486912727E1,4.329524231E1,5.156701166E1
4.148165050E1,-1.222339630E1,2.505902863E1,4.327139282E1,5.147601159E1
4.149169850E1,-1.168080902E1,2.534325027E1,4.327716064E1,5.149402167E1
4.150174650E1,-1.110449219E1,2.543369293E1,4.348336792E1,5.158474356E1
4.151179450E1,-1.043033981E1,2.530265808E1,4.359432983E1,5.147312006E1
4.152184250E1,-9.814350128E0,2.528694534E1,4.396920776E1,5.166277484E1
4.153189050E1,-9.259189606E0,2.529241943E1,4.390610504E1,5.150907816E1
4.154193850E1,-8.750827789E0,2.513014984E1,4.396558380E1,5.139138038E1
4.155198750E1,-8.215305328E0,2.497490311E1,4.414216995E1,5.137867452E1
4.156203550E1,-7.602878571E0,2.489923859E1,4.424952698E1,5.134000859E1
4.157208350E1,-7.115287781E0,2.527006721E1,4.416763687E1,5.138077232E1
4.158213150E1,-6.507869720E0,2.536954880E1,4.426673126E1,5.143452023E1
4.159217950E1,-5.862964630E0,2.516922760E1,4.459747314E1,5.154414596E1
4.160222750E1,-4.882484436E0,2.495728302E1,4.476778793E1,5.148649790E1
4.161227550E1,-3.871021271E0,2.511863327E1,4.502569580E1,5.170342180E1
4.162232350E1,-2.767375946E0,2.493981743E1,4.503934479E1,5.155769042E1
4.163237150E1,-1.525890350E0,2.480830956E1,4.527744293E1,5.165101551E1
4.164241950E1,-4.641036987E-1,2.476116562E1,4.532320023E1,5.164807057E1
4.165246750E1,7.909049988E-1,2.453272629E1,4.558146286E1,5.177016463E1
4.166251550E1,2.124122620E0,2.431113052E1,4.560737228E1,5.172596419E1
4.167256350E1,3.535709381E0,2.399077225E1,4.556880188E1,5.161951277E1
4.168261150E1,4.724689484E0,2.383541870E1,4.563319778E1,5.169950305E1
4.169265950E1,5.970790863E0,2.356951141E1,4.567374039E1,5.174227259E1
4.170270850E1,7.382671356E0,2.311233902E1,4.568556213E1,5.172866361E1
4.171275650E1,8.703792572E0,2.279129410E1,4.546429825E1,5.159652611E1
4.172280450E1,1.008054733E1,2.236819458E1,4.536447144E1,5.157411009E1
4.173285250E1,1.132070541E1,2.203707504E1,4.522229385E1,5.156400788E1
4.174290050E1,1.225872421E1,2.180491257E1,4.490351486E1,5.140093558E1
4.175294850E1,1.349209213E1,2.148640442E1,4.451925659E1,5.124125616E1
4.176299650E1,1.458118820E1,2.141823006E1,4.424479675E1,5.127332316E1
4.177304450E1,1.570804977E1,2.117635918E1,4.390388107E1,5.121261357E1
4.178309250E1,1.674882889E1,2.101792145E1,4.353391266E1,5.116129242E1
4.179314050E1,1.788129807E1,2.078619766E1,4.301142502E1,5.100773976E1
4.180318850E1,1.885792160E1,2.095721054E1,4.228268814E1,5.081979533E1
4.181323650E1,1.986808395E1,2.070664406E1,4.220451736E1,5.103652765E1
4.182328450E1,2.092841721E1,2.037988472E1,4.160539246E1,5.083647342E1
4.183333250E1,2.175334549E1,2.041364288E1,4.116963959E1,5.084155859E1
4.184338150E1,2.230309677E1,2.056021309E1,4.087747955E1,5.090303353E1
4.185342950E1,2.296594620E1,2.047885132E1,4.046337891E1,5.083407389E1
4.186347750E1,2.346931839E1,2.037619400E1,3.993177414E1,5.060182579E1
4.187352550E1,2.404137039E1,2.040937042E1,3.956835175E1,5.059826431E1
4.188357350E1,2.448333359E1,2.057217407E1,3.932690811E1,5.068780594E1
4.189362150E1,2.518158340E1,2.036874008E1,3.902906418E1,5.071750749E1
4.190366950E1,2.554825974E1,2.039273071E1,3.870344543E1,5.066096851E1
4.191371750E1,2.600949478E1,2.045100784E1,3.823400497E1,5.056260156E1
4.192376550E1,2.640667343E1,2.040918159E1,3.798913193E1,5.056699753E1
4.193381350E1,2.691397476E1,2.057421494E1,3.753246689E1,5.056032465E1
4.194386150E1,2.730268478E1,2.052706718E1,3.675263214E1,5.017522350E1
4.195390950E1,2.806994247E1,2.050139999E1,3.623117065E1,5.020883188E1
4.196395750E1,2.873710251E1,2.048824501E1,3.587813950E1,5.032723058E1
4.197400550E1,2.919036484E1,2.039400864E1,3.506607056E1,4.997621726E1
4.198405450E1,2.985620499E1,2.042321777E1,3.474081039E1,5.015400988E1
4.199410250E1,3.040491867E1,2.022786140E1,3.425473785E1,5.007007611E1
4.200415050E1,3.088325119E1,2.019276047E1,3.375495911E1,5.000919959E1
4.201419850E1,3.155717850E1,2.003787231E1,3.321148682E1,5.000374684E1
4.202424650E1,3.204365921E1,1.990742111E1,3.262220001E1,4.987293299E1
4.203429450E1,3.253505325E1,1.999844742E1,3.168227768E1,4.962090596E1
4.204434250E1,3.314401627E1,2.017375183E1,3.122419357E1,4.980417996E1
4.205439050E1,3.361490250E1,1.992175293E1,3.090019989E1,4.981626504E1
4.206443850E1,3.401586533E1,1.967748260E1,3.052677155E1,4.976109119E1
4.207448650E1,3.429895401E1,1.970129013E1,3.023930740E1,4.978930398E1
4.208453450E1,3.450767136E1,2.001003647E1,2.987245178E1,4.983517149E1
4.209458250E1,3.478559494E1,2.010928345E1,2.977762604E1,5.001127781E1
4.210463050E1,3.507953262E1,2.027332497E1,2.901691055E1,4.983535304E1
4.211467950E1,3.527108383E1,2.046452904E1,2.855449677E1,4.978157881E1
4.212472750E1,3.556825638E1,2.027870941E1,2.809476852E1,4.965524077E1
4.213477550E1,3.586462784E1,2.027976990E1,2.769678879E1,4.964526872E1
4.214482350E1,3.598935318E1,2.044443321E1,2.730024719E1,4.958338319E1
4.215487150E1,3.617061234E1,2.044788551E1,2.689180756E1,4.949341908E1
4.216491950E1,3.648355484E1,2.065396881E1,2.662047577E1,4.966171495E1
4.217496733E1,3.676113510E1,2.042053223E1,2.633718109E1,4.961880992E1
4.218501533E1,3.715612411E1,2.024026108E1,2.598917770E1,4.965564505E1
4.219506333E1,3.721400833E1,2.022612381E1,2.554873276E1,4.946429264E1
4.220511133E1,3.770669937E1,1.995006180E1,2.531725311E1,4.960608278E1
4.221515933E1,3.775200272E1,2.003220940E1,2.504472351E1,4.953525308E1
4.222520733E1,3.799278641E1,2.004251099E1,2.464177322E1,4.952142015E1
4.223525633E1,3.811619949E1,2.007730675E1,2.431909561E1,4.947081282E1
4.224530433E1,3.830021286E1,2.002016449E1,2.418978500E1,4.952634642E1
4.225535233E1,3.862729263E1,1.995778084E1,2.384300995E1,4.958699301E1
4.226540033E1,3.877206039E1,1.993600845E1,2.340629196E1,4.948304360E1
4.227544833E1,3.915452194E1,1.984797478E1,2.278801727E1,4.946021050E1
4.228549633E1,3.936202621E1,2.001320648E1,2.175710678E1,4.922671264E1
4.229554433E1,3.971819687E1,2.011459541E1,2.123725891E1,4.932700353E1
4.230559233E1,4.020539474E1,2.024653244E1,2.026024628E1,4.936469813E1
4.231564033E1,4.061349106E1,2.048482704E1,1.905090332E1,4.931552202E1
4.232568833E1,4.108890915E1,2.062555695E1,1.720731354E1,4.908975141E1
4.233573633E1,4.148720932E1,2.084160614E1,1.515371704E1,4.883847074E1
4.234578533E1,4.209064102E1,2.123004150E1,1.309797668E1,4.892743318E1
4.235583333E1,4.229042435E1,2.175475883E1,1.058259583E1,4.872105149E1
4.236588133E1,4.255558395E1,2.226956558E1,8.211231232E0,4.872715460E1
4.237592933E1,4.269118881E1,2.280789185E1,5.893798828E0,4.875935190E1
4.238597733E1,4.271063614E1,2.303630447E1,3.607021332E0,4.866087100E1
4.239602533E1,4.272597122E1,2.356851768E1,1.633808136E0,4.882266863E1
4.240607333E1,4.249685287E1,2.389847946E1,-6.035003662E-1,4.875945075E1
4.241612133E1,4.213657761E1,2.433247566E1,-2.823177338E0,4.873941808E1
4.242616933E1,4.198549271E1,2.442450333E1,-4.733475685E0,4.880311212E1
4.243621733E1,4.170365524E1,2.443741989E1,-6.743619919E0,4.880429040E1
4.244626533E1,4.127902603E1,2.456167603E1,-8.637598038E0,4.880411887E1
4.245631433E1,4.055314255E1,2.480189896E1,-1.089464378E1,4.876868694E1
4.246636233E1,4.016530228E1,2.480369377E1,-1.317030525E1,4.900950594E1
4.247641033E1,3.965118027E1,2.490015602E1,-1.493240356E1,4.914479161E1
4.248645833E1,3.917437363E1,2.467124748E1,-1.686452103E1,4.927183852E1
4.249650633E1,3.841135025E1,2.487435913E1,-1.858378410E1,4.939152358E1
4.250655433E1,3.764131546E1,2.493484116E1,-2.023226166E1,4.947685666E1
4.251660233E1,3.694632339E1,2.500651360E1,-2.169820595E1,4.961016706E1
4.252665033E1,3.629270554E1,2.491891098E1,-2.298487473E1,4.966303520E1
4.253669833E1,3.538650894E1,2.482422447E1,-2.448334503E1,4.967777491E1
4.254674633E1,3.456792831E1,2.500498581E1,-2.587519073E1,4.989705882E1
4.255679433E1,3.365675735E1,2.488807297E1,-2.733138657E1,4.999198119E1
4.256684333E1,3.273626328E1,2.498996162E1,-2.863149261E1,5.015898209E1
4.257689133E1,3.201284409E1,2.492964554E1,-2.952442360E1,5.017968715E1
4.258693933E1,3.113795090E1,2.500341988E1,-3.076368523E1,5.040979389E1
4.259698733E1,3.031923294E1,2.503568268E1,-3.143762589E1,5.034248320E1
4.260703533E1,2.951081467E1,2.505126190E1,-3.246057129E1,5.051873508E1
4.261708333E1,2.858203506E1,2.521238327E1,-3.324171448E1,5.057280475E1
4.262713133E1,2.785046768E1,2.502652740E1,-3.404241180E1,5.060495455E1
4.263717933E1,2.693969345E1,2.516796684E1,-3.486518478E1,5.074204123E1
4.264722733E1,2.634794235E1,2.512670135E1,-3.555646133E1,5.089034417E1
4.265727533E1,2.551482773E1,2.510223007E1,-3.632887268E1,5.099917037E1
4.266732333E1,2.447741318E1,2.534193230E1,-3.709756470E1,5.116235525E1
4.267737133E1,2.323060226E1,2.535022545E1,-3.785244751E1,5.113807382E1
4.268742033E1,2.205752182E1,2.547937393E1,-3.870944977E1,5.132401257E1
4.269746833E1,2.083023453E1,2.549141884E1,-3.936265564E1,5.131403087E1
4.270751633E1,1.962917709E1,2.536001205E1,-4.033133698E1,5.152719231E1
4.271756433E1,1.872088242E1,2.515733337E1,-4.102614212E1,5.163823388E1
4.272761233E1,1.744322586E1,2.492844391E1,-4.160488892E1,5.154279994E1
4.273766033E1,1.637745285E1,2.508238220E1,-4.206015778E1,5.163723202E1
4.274770833E1,1.544146347E1,2.517233658E1,-4.249475098E1,5.174832542E1
4.275775633E1,1.435532761E1,2.509727097E1,-4.291480637E1,5.174581187E1
4.276780433E1,1.372540665E1,2.490894699E1,-4.325347519E1,5.176587238E1
4.277785233E1,1.300809860E1,2.505290604E1,-4.361223984E1,5.195080552E1
4.278790133E1,1.236111069E1,2.499970627E1,-4.372881317E1,5.186512771E1
4.279794933E1,1.198318100E1,2.519887924E1,-4.371828079E1,5.186393947E1
4.280799733E1,1.198831558E1,2.492760468E1,-4.399307251E1,5.196629306E1
4.281804533E1,1.181703568E1,2.498765564E1,-4.411698914E1,5.206086819E1
4.282809333E1,1.151247787E1,2.490345764E1,-4.412366486E1,5.195784012E1
4.283814133E1,1.111870193E1,2.478553772E1,-4.444947815E1,5.209322912E1
4.284818933E1,1.076122665E1,2.457134056E1,-4.459865570E1,5.204416265E1
4.285823733E1,1.002445602E1,2.443310356E1,-4.472104645E1,5.193686806E1
4.286828533E1,9.275791168E0,2.428654289E1,-4.508800125E1,5.204617492E1
4.287833333E1,8.214603424E0,2.422846603E1,-4.552965546E1,5.222497297E1
4.288838133E1,7.250003815E0,2.394989014E1,-4.590812683E1,5.228494910E1
4.289843033E1,6.316967010E0,2.376202202E1,-4.613895416E1,5.228136239E1
4.290847833E1,5.517330170E0,2.372284317E1,-4.620734406E1,5.223344585E1
4.291852633E1,4.692501068E0,2.350159073E1,-4.650216675E1,5.231439425E1
4.292857433E1,3.916301727E0,2.342100143E1,-4.667914581E1,5.237197133E1
4.293862233E1,3.438602448E0,2.316012955E1,-4.666593170E1,5.221038947E1
4.294867033E1,2.948680878E0,2.317126846E1,-4.684487915E1,5.234544014E1
4.295871833E1,2.540897369E0,2.300316620E1,-4.688624573E1,5.228691857E1
4.296876633E1,2.114967346E0,2.295053101E1,-4.681684113E1,5.218253130E1
4.297881433E1,1.741374969E0,2.307070160E1,-4.702424622E1,5.240772263E1
4.298886233E1,1.356952667E0,2.289649391E1,-4.712347031E1,5.240908516E1
4.299891033E1,9.839210510E-1,2.260591125E1,-4.718987274E1,5.233430437E1
4.300895933E1,3.798294067E-1,2.204773903E1,-4.743919754E1,5.231371264E1
4.301900733E1,-2.549171448E-1,2.157342911E1,-4.769450760E1,5.234733882E1
4.302905533E1,-1.137523651E0,2.142120934E1,-4.773788071E1,5.233610058E1
4.303910333E1,-1.937610626E0,2.097718239E1,-4.782877731E1,5.226268703E1
4.304915133E1,-2.361473083E0,2.100876236E1,-4.778322601E1,5.225113721E1
4.305919933E1,-2.777931213E0,2.090121078E1,-4.792639160E1,5.235949318E1
4.306924733E1,-3.176925659E0,2.116951370E1,-4.769959641E1,5.228281423E1
4.307929533E1,-3.625942230E0,2.132896805E1,-4.757379913E1,5.226221100E1
4.308934333E1,-3.988811493E0,2.142530441E1,-4.737559891E1,5.214788259E1
4.309939133E1,-4.306140900E0,2.170760155E1,-4.715296173E1,5.208804675E1
4.310943933E1,-4.818195343E0,2.168093681E1,-4.717561340E1,5.214227198E1
4.311948833E1,-5.638603210E0,2.183488274E1,-4.703207779E1,5.215910555E1
4.312953633E1,-6.504428864E0,2.203122711E1,-4.707685852E1,5.238237462E1
4.313958433E1,-7.442150116E0,2.220781708E1,-4.701582336E1,5.252675875E1
4.314963233E1,-8.260948181E0,2.202966881E1,-4.693610382E1,5.250283244E1
4.315968033E1,-8.724979401E0,2.187316895E1,-4.701286697E1,5.258108449E1
4.316972858E1,-9.062561035E0,2.179085922E1,-4.697415161E1,5.256940629E1
4.317977658E1,-9.301063538E0,2.188444138E1,-4.685494614E1,5.254354894E1
4.318982458E1,-9.358463287E0,2.171287346E1,-4.691393661E1,5.253519923E1
4.319987258E1,-9.292316437E0,2.182910538E1,-4.692413330E1,5.258071198E1
4.320992058E1,-9.314567566E0,2.166934204E1,-4.686445236E1,5.246521179E1
4.321996958E1,-9.446128845E0,2.200960159E1,-4.660379791E1,5.239814779E1
4.323001758E1,-9.618625641E0,2.227098846E1,-4.656458282E1,5.250500224E1
4.324006558E1,-9.984729767E0,2.236714935E1,-4.667110443E1,5.270840718E1
4.325011358E1,-9.966747284E0,2.232362747E1,-4.622246933E1,5.228955026E1
4.326016158E1,-1.007359314E1,2.234773445E1,-4.627673340E1,5.236825916E1
4.327020958E1,-1.022000504E1,2.244389915E1,-4.618131256E1,5.235351700E1
4.328025758E1,-1.027464676E1,2.241272545E1,-4.630753708E1,5.246223993E1
4.329030558E1,-1.015911865E1,2.225040817E1,-4.646474838E1,5.250962957E1
4.330035358E1,-1.009191895E1,2.223900986E1,-4.635112381E1,5.239128807E1
4.331040158E1,-9.693317413E0,2.208187294E1,-4.655060577E1,5.242640950E1
4.332044958E1,-9.480484009E0,2.168282700E1,-4.668641663E1,5.234162838E1
4.333049858E1,-9.095615387E0,2.138389206E1,-4.678043365E1,5.223418451E1
4.334054658E1,-8.720153809E0,2.094550323E1,-4.725281525E1,5.241739918E1
4.335059458E1,-8.270816803E0,2.035431671E1,-4.740643692E1,5.225011848E1
4.336064258E1,-7.759788513E0,1.969565773E1,-4.782671738E1,5.230227668E1
