"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.806688431E1,-9.296400070E0,-1.648220062E1,-4.855599976E1,5.211306078E1
1.807688431E1,-9.088999748E0,-1.645779991E1,-4.844619751E1,5.196636554E1
1.808688431E1,-8.771800041E0,-1.660420036E1,-4.828759766E1,5.181057839E1
1.809688431E1,-8.845000267E0,-1.676280022E1,-4.837299728E1,5.195355971E1
1.810688431E1,-8.722999573E0,-1.689699936E1,-4.799480057E1,5.162460838E1
1.811688431E1,-8.405799866E0,-1.704339981E1,-4.798259735E1,5.160876473E1
1.812688431E1,-8.295999527E0,-1.711660004E1,-4.790940094E1,5.154718521E1
1.813688431E1,-8.479000092E0,-1.710439873E1,-4.797039795E1,5.162957464E1
1.814688431E1,-8.539999962E0,-1.721419907E1,-4.794599915E1,5.165345180E1
1.815688431E1,-8.783999443E0,-1.695800018E1,-4.806800079E1,5.172296508E1
1.816688431E1,-8.661999702E0,-1.681159973E1,-4.818999863E1,5.176809917E1
1.817688431E1,-8.356999397E0,-1.688479996E1,-4.801919937E1,5.158274340E1
1.818688431E1,-8.454599380E0,-1.692140007E1,-4.815340042E1,5.173551974E1
1.819688431E1,-8.308199883E0,-1.701899910E1,-4.779959869E1,5.141472698E1
1.820688431E1,-8.271599770E0,-1.705559921E1,-4.757999802E1,5.121688236E1
1.821688431E1,-8.295999527E0,-1.695800018E1,-4.800699997E1,5.158555442E1
1.822688431E1,-8.186200142E0,-1.698239899E1,-4.775079727E1,5.133765079E1
1.823688431E1,-8.039799690E0,-1.705559921E1,-4.790940094E1,5.148633355E1
1.824688431E1,-8.186200142E0,-1.714099884E1,-4.783620071E1,5.146969801E1
1.825688431E1,-8.149600029E0,-1.704339981E1,-4.756779861E1,5.118191988E1
1.826688431E1,-8.052000046E0,-1.698239899E1,-4.776300049E1,5.132777801E1
1.827688431E1,-8.003199577E0,-1.697019958E1,-4.783620071E1,5.138424833E1
1.828688431E1,-8.161799431E0,-1.668959999E1,-4.825099945E1,5.170412620E1
1.829688431E1,-7.698199749E0,-1.678719902E1,-4.811679840E1,5.153929199E1
1.830688431E1,-7.868999958E0,-1.668959999E1,-4.812899780E1,5.154477993E1
1.831688431E1,-7.868999958E0,-1.690919876E1,-4.821439743E1,5.169594068E1
1.832688431E1,-7.649399757E0,-1.706780052E1,-4.811679840E1,5.162411665E1
1.833688431E1,-7.734799862E0,-1.703120041E1,-4.847060013E1,5.195467249E1
1.834688431E1,-7.649399757E0,-1.704339981E1,-4.859259796E1,5.205988254E1
1.835688431E1,-7.795799732E0,-1.698239899E1,-4.860479736E1,5.207305153E1
1.836688431E1,-7.820199966E0,-1.701899910E1,-4.859259796E1,5.207727369E1
1.837688431E1,-7.978799820E0,-1.705559921E1,-4.832419968E1,5.186311778E1
1.838688431E1,-7.990999699E0,-1.712879944E1,-4.865359879E1,5.219602017E1
1.839688431E1,-7.771399975E0,-1.712879944E1,-4.845840073E1,5.198083328E1
1.840688431E1,-7.832399845E0,-1.701899910E1,-4.795819855E1,5.148768421E1
1.841688431E1,-8.052000046E0,-1.705559921E1,-4.828759766E1,5.184033426E1
1.842688431E1,-8.039799690E0,-1.707999992E1,-4.794599915E1,5.152847378E1
1.843688431E1,-7.917799950E0,-1.716539955E1,-4.804359818E1,5.162876934E1
1.844688431E1,-7.685999870E0,-1.734840012E1,-4.786059952E1,5.148474111E1
1.845688431E1,-7.844599724E0,-1.712879944E1,-4.795819855E1,5.152593835E1
1.846688431E1,-7.588399887E0,-1.710439873E1,-4.798259735E1,5.150217391E1
1.847688431E1,-7.661599636E0,-1.711660004E1,-4.801919937E1,5.155115531E1
1.848688431E1,-7.917799950E0,-1.703120041E1,-4.890979767E1,5.239199988E1
1.849688431E1,-7.661599636E0,-1.711660004E1,-4.856819916E1,5.206292419E1
1.850688431E1,-7.771399975E0,-1.700679970E1,-4.869020081E1,5.215708531E1
1.851688431E1,-8.052000046E0,-1.676280022E1,-4.914159775E1,5.254258088E1
1.852688431E1,-8.161799431E0,-1.678719902E1,-4.909280014E1,5.252169120E1
1.853688431E1,-8.283800125E0,-1.692140007E1,-4.921479797E1,5.269773681E1
1.854688431E1,-8.295999527E0,-1.692140007E1,-4.899519730E1,5.249463541E1
1.855688431E1,-8.271599770E0,-1.687260056E1,-4.865359879E1,5.215627179E1
1.856688431E1,-8.015399933E0,-1.692140007E1,-4.865359879E1,5.213207354E1
1.857688431E1,-8.173999786E0,-1.681159973E1,-4.848279953E1,5.196177449E1
1.858688431E1,-8.295999527E0,-1.698239899E1,-4.861700058E1,5.216165478E1
1.859688431E1,-8.064199448E0,-1.716539955E1,-4.809239960E1,5.169681957E1
1.860688431E1,-8.161799431E0,-1.706780052E1,-4.782399750E1,5.143014215E1
1.861688431E1,-7.917799950E0,-1.716539955E1,-4.804359818E1,5.162876934E1
1.862688431E1,-8.161799431E0,-1.714099884E1,-4.784840012E1,5.147716197E1
1.863688431E1,-8.198399544E0,-1.711660004E1,-4.810459900E1,5.171309502E1
1.864688431E1,-8.173999786E0,-1.715320015E1,-4.776300049E1,5.140380106E1
1.865688431E1,-8.393599510E0,-1.709219933E1,-4.815340042E1,5.178171263E1
1.866688431E1,-8.234999657E0,-1.709219933E1,-4.795819855E1,5.157467697E1
1.867688431E1,-8.247200012E0,-1.717759895E1,-4.799480057E1,5.163900750E1
1.868688431E1,-8.308199883E0,-1.711660004E1,-4.831200027E1,5.192353563E1
1.869688431E1,-8.308199883E0,-1.706780052E1,-4.808020020E1,5.169179481E1
1.870688431E1,-8.344799995E0,-1.697019958E1,-4.822660065E1,5.180181822E1
1.871688431E1,-8.247200012E0,-1.688479996E1,-4.843399811E1,5.195156350E1
1.872688431E1,-8.210599899E0,-1.689699936E1,-4.842179871E1,5.193835893E1
1.873688431E1,-8.052000046E0,-1.684819984E1,-4.838520050E1,5.186351483E1
1.874688431E1,-8.198399544E0,-1.679940033E1,-4.855599976E1,5.202997904E1
1.875688431E1,-8.173999786E0,-1.661639977E1,-4.843399811E1,5.185336234E1
1.876688431E1,-8.003199577E0,-1.677499962E1,-4.851939774E1,5.195751892E1
1.877688431E1,-8.161799431E0,-1.660420036E1,-4.855599976E1,5.196151992E1
1.878688431E1,-8.076399803E0,-1.668959999E1,-4.848279953E1,5.190715588E1
1.879688431E1,-8.161799431E0,-1.681159973E1,-4.842179871E1,5.190294255E1
1.880688431E1,-8.210599899E0,-1.692140007E1,-4.811679840E1,5.166211397E1
1.881688431E1,-7.966599941E0,-1.722640038E1,-4.771419907E1,5.135036881E1
1.882688431E1,-7.820199966E0,-1.716539955E1,-4.764099884E1,5.123935245E1
1.883688431E1,-8.100799561E0,-1.714099884E1,-4.773859787E1,5.136546039E1
1.884688431E1,-8.088600159E0,-1.717759895E1,-4.768980026E1,5.133042380E1
1.885688431E1,-8.198399544E0,-1.726300049E1,-4.766539764E1,5.135382238E1
1.886688431E1,-8.259399414E0,-1.716539955E1,-4.811679840E1,5.175031313E1
1.887688431E1,-8.222800255E0,-1.716539955E1,-4.779959869E1,5.144965521E1
1.888688431E1,-8.308199883E0,-1.709219933E1,-4.832419968E1,5.192684987E1
1.889688431E1,-8.430199623E0,-1.687260056E1,-4.845840073E1,5.199970689E1
1.890688431E1,-8.369199753E0,-1.693359947E1,-4.820219803E1,5.177105553E1
1.891688431E1,-8.100799561E0,-1.700679970E1,-4.827539825E1,5.182053904E1
1.892688431E1,-8.088600159E0,-1.698239899E1,-4.818999863E1,5.173106702E1
1.893688431E1,-7.881199837E0,-1.707999992E1,-4.797039795E1,5.152668035E1
1.894688431E1,-7.588399887E0,-1.722640038E1,-4.776300049E1,5.133845438E1
1.895688431E1,-7.734799862E0,-1.716539955E1,-4.778739929E1,5.136257005E1
1.896688431E1,-7.795799732E0,-1.720199966E1,-4.777519989E1,5.137268740E1
1.897688431E1,-7.783599854E0,-1.732399940E1,-4.779959869E1,5.143449249E1
1.898688431E1,-7.966599941E0,-1.720199966E1,-4.803139877E1,5.163710657E1
1.899688431E1,-7.954400063E0,-1.727519989E1,-4.804359818E1,5.167100093E1
1.900688431E1,-8.125200272E0,-1.721419907E1,-4.797039795E1,5.160917175E1
1.901688431E1,-8.295999527E0,-1.706780052E1,-4.820219803E1,5.180333307E1
1.902688431E1,-8.393599510E0,-1.711660004E1,-4.800699997E1,5.165367901E1
1.903688431E1,-8.515600204E0,-1.717759895E1,-4.826319885E1,5.193189498E1
1.904688431E1,-8.393599510E0,-1.710439873E1,-4.806800079E1,5.170634070E1
1.905688431E1,-8.466799736E0,-1.701899910E1,-4.773859787E1,5.138391533E1
1.906688431E1,-8.649800301E0,-1.716539955E1,-4.816559982E1,5.185937710E1
1.907688431E1,-8.649800301E0,-1.712879944E1,-4.792160034E1,5.162067991E1
1.908688431E1,-8.466799736E0,-1.710439873E1,-4.773859787E1,5.141226391E1
1.909688431E1,-8.234999657E0,-1.731180000E1,-4.777519989E1,5.147798911E1
1.910688431E1,-8.344799995E0,-1.709219933E1,-4.777519989E1,5.142225869E1
1.911688431E1,-8.125200272E0,-1.710439873E1,-4.775079727E1,5.136845311E1
1.912688431E1,-8.283800125E0,-1.706780052E1,-4.778739929E1,5.141562691E1
1.913688431E1,-8.527799606E0,-1.703120041E1,-4.850719833E1,5.211269945E1
1.914688431E1,-8.210599899E0,-1.698239899E1,-4.818999863E1,5.175028303E1
1.915688431E1,-8.405799866E0,-1.686039925E1,-4.832419968E1,5.186674087E1
1.916688431E1,-8.442399979E0,-1.689699936E1,-4.844619751E1,5.199823803E1
1.917688431E1,-8.491199493E0,-1.692140007E1,-4.820219803E1,5.178693024E1
1.918688431E1,-8.625399590E0,-1.701899910E1,-4.832419968E1,5.195451975E1
1.919688431E1,-8.600999832E0,-1.703120041E1,-4.827539825E1,5.190908458E1
1.920688431E1,-8.356999397E0,-1.717759895E1,-4.818999863E1,5.183806818E1
1.921688431E1,-8.259399414E0,-1.727519989E1,-4.812899780E1,5.179817216E1
1.922688431E1,-8.405799866E0,-1.712879944E1,-4.773859787E1,5.141037802E1
1.923688431E1,-8.442399979E0,-1.734840012E1,-4.765319824E1,5.141078104E1
1.924688431E1,-8.442399979E0,-1.721419907E1,-4.770199966E1,5.141092820E1
1.925688431E1,-8.637599945E0,-1.695800018E1,-4.777519989E1,5.142617648E1
1.926688431E1,-8.295999527E0,-1.700679970E1,-4.798259735E1,5.157891519E1
1.927688431E1,-8.515600204E0,-1.695800018E1,-4.771419907E1,5.134913835E1
1.928688431E1,-8.613200188E0,-1.684819984E1,-4.775079727E1,5.136329132E1
1.929688431E1,-8.418000221E0,-1.683600044E1,-4.760440063E1,5.119074720E1
1.930688431E1,-8.686399460E0,-1.687260056E1,-4.820219803E1,5.180337904E1
1.931688431E1,-8.564399719E0,-1.675059891E1,-4.821439743E1,5.175480293E1
1.932688431E1,-8.637599945E0,-1.697019958E1,-4.822660065E1,5.184979090E1
1.933688431E1,-8.869400024E0,-1.706780052E1,-4.838520050E1,5.206826000E1
1.934688431E1,-9.088999748E0,-1.707999992E1,-4.822660065E1,5.196288410E1
1.935688431E1,-9.235400200E0,-1.705559921E1,-4.843399811E1,5.217315645E1
1.936688431E1,-9.076799393E0,-1.705559921E1,-4.861700058E1,5.231533711E1
1.937688431E1,-9.052399635E0,-1.707999992E1,-4.839739990E1,5.211507127E1
1.938688431E1,-8.930399895E0,-1.720199966E1,-4.832419968E1,5.206619930E1
1.939688431E1,-8.967000008E0,-1.716539955E1,-4.823880005E1,5.198114909E1
1.940688431E1,-8.832799911E0,-1.698239899E1,-4.811679840E1,5.178461662E1
1.941688431E1,-8.491199493E0,-1.707999992E1,-4.799480057E1,5.164617844E1
1.942688431E1,-8.600999832E0,-1.699460030E1,-4.797039795E1,5.161349355E1
1.943688431E1,-8.064199448E0,-1.699460030E1,-4.801919937E1,5.157219464E1
1.944688431E1,-8.295999527E0,-1.703120041E1,-4.806800079E1,5.166641168E1
1.945688431E1,-8.283800125E0,-1.693359947E1,-4.809239960E1,5.165507753E1
1.946688431E1,-8.039799690E0,-1.694579887E1,-4.788499832E1,5.142734237E1
1.947688431E1,-8.125200272E0,-1.687260056E1,-4.855599976E1,5.204218137E1
1.948688431E1,-8.430199623E0,-1.690919876E1,-4.861700058E1,5.215939047E1
1.949688431E1,-8.369199753E0,-1.683600044E1,-4.866579819E1,5.217139378E1
1.950688431E1,-8.442399979E0,-1.675059891E1,-4.887319946E1,5.234927227E1
1.951688431E1,-8.588799477E0,-1.672620010E1,-4.866579819E1,5.217176592E1
1.952688431E1,-8.430199623E0,-1.672620010E1,-4.825099945E1,5.175898940E1
1.953688431E1,-8.503399849E0,-1.661639977E1,-4.860479736E1,5.206571691E1
1.954688431E1,-8.552199364E0,-1.643339920E1,-4.848279953E1,5.190162400E1
1.955688431E1,-8.283800125E0,-1.661639977E1,-4.778739929E1,5.126754935E1
1.956688431E1,-8.015399933E0,-1.662859917E1,-4.795819855E1,5.138818691E1
1.957688431E1,-8.015399933E0,-1.662859917E1,-4.772639847E1,5.117192645E1
1.958688431E1,-7.637199879E0,-1.673839951E1,-4.733599854E1,5.078580114E1
1.959688431E1,-7.539599895E0,-1.672620010E1,-4.755559921E1,5.097201539E1
1.960688431E1,-7.722599983E0,-1.665299988E1,-4.764099884E1,5.105512438E1
1.961688431E1,-7.746999741E0,-1.676280022E1,-4.761660004E1,5.107198914E1
1.962688431E1,-7.905600071E0,-1.670179939E1,-4.767760086E1,5.113318139E1
1.963688431E1,-8.308199883E0,-1.648220062E1,-4.784840012E1,5.128507109E1
1.964688431E1,-8.283800125E0,-1.649440002E1,-4.790940094E1,5.134196408E1
1.965688431E1,-8.466799736E0,-1.649440002E1,-4.809239960E1,5.154251477E1
1.966688431E1,-8.491199493E0,-1.650659943E1,-4.803139877E1,5.149352932E1
1.967688431E1,-8.564399719E0,-1.653100014E1,-4.783620071E1,5.133152060E1
1.968688431E1,-8.625399590E0,-1.649440002E1,-4.805579758E1,5.153467212E1
1.969688431E1,-8.552199364E0,-1.654319954E1,-4.795819855E1,5.144712210E1
1.970688431E1,-8.393599510E0,-1.667740059E1,-4.826319885E1,5.174866729E1
1.971688431E1,-8.210599899E0,-1.682379913E1,-4.854380035E1,5.202840302E1
1.972688431E1,-8.186200142E0,-1.672620010E1,-4.836079788E1,5.182225791E1
1.973688431E1,-8.112999916E0,-1.668959999E1,-4.839739990E1,5.183311521E1
1.974688431E1,-8.234999657E0,-1.649440002E1,-4.876339722E1,5.213203775E1
1.975688431E1,-8.344799995E0,-1.645779991E1,-4.867799759E1,5.205806675E1
1.976688431E1,-8.186200142E0,-1.645779991E1,-4.871459961E1,5.206712270E1
1.977688431E1,-8.137399673E0,-1.629920006E1,-4.854380035E1,5.184960703E1
1.978688431E1,-8.076399803E0,-1.633580017E1,-4.832419968E1,5.164605382E1
1.979688431E1,-7.820199966E0,-1.633580017E1,-4.820219803E1,5.149238574E1
1.980688431E1,-8.003199577E0,-1.625040054E1,-4.815340042E1,5.144780553E1
1.981688431E1,-7.844599724E0,-1.625040054E1,-4.789719772E1,5.118354044E1
1.982688431E1,-7.807999611E0,-1.644560051E1,-4.776300049E1,5.111483982E1
1.983688431E1,-7.929999828E0,-1.627479935E1,-4.810459900E1,5.139850616E1
1.984688431E1,-7.795799732E0,-1.634799957E1,-4.797039795E1,5.127563420E1
1.985688431E1,-7.649399757E0,-1.639679909E1,-4.806800079E1,5.136050075E1
1.986688431E1,-7.881199837E0,-1.628699875E1,-4.848279953E1,5.174902404E1
1.987688431E1,-8.076399803E0,-1.618939972E1,-4.815340042E1,5.144001234E1
1.988688431E1,-8.015399933E0,-1.629920006E1,-4.815340042E1,5.146513898E1
1.989688431E1,-8.027600288E0,-1.617720032E1,-4.822660065E1,5.149707940E1
1.990688431E1,-8.125200272E0,-1.594539928E1,-4.821439743E1,5.142861808E1
1.991688431E1,-7.661599636E0,-1.610400009E1,-4.834859848E1,5.153276533E1
1.992688431E1,-7.868999958E0,-1.603079987E1,-4.820219803E1,5.140388701E1
1.993688431E1,-8.039799690E0,-1.605520058E1,-4.831200027E1,5.154083056E1
1.994688431E1,-7.722599983E0,-1.611619949E1,-4.797039795E1,5.119110778E1
1.995688431E1,-7.637199879E0,-1.605520058E1,-4.823880005E1,5.141087548E1
1.996688431E1,-7.539599895E0,-1.616499901E1,-4.826319885E1,5.145375713E1
1.997688431E1,-7.588399887E0,-1.625040054E1,-4.838520050E1,5.160219916E1
1.998688431E1,-7.685999870E0,-1.632359886E1,-4.849499893E1,5.174262648E1
1.999688431E1,-7.881199837E0,-1.629920006E1,-4.821439743E1,5.150150826E1
2.000688431E1,-8.027600288E0,-1.618939972E1,-4.872679901E1,5.196960623E1
2.001688431E1,-8.052000046E0,-1.610400009E1,-4.847060013E1,5.170660113E1
2.002688431E1,-8.198399544E0,-1.598199940E1,-4.806800079E1,5.131443033E1
2.003688431E1,-8.418000221E0,-1.609179878E1,-4.803139877E1,5.135001445E1
2.004688431E1,-8.442399979E0,-1.595759964E1,-4.806800079E1,5.134639037E1
2.005688431E1,-8.430199623E0,-1.596980000E1,-4.795819855E1,5.124540551E1
2.006688431E1,-8.137399673E0,-1.604299927E1,-4.798259735E1,5.124377765E1
2.007688431E1,-8.198399544E0,-1.589659977E1,-4.808020020E1,5.129933031E1
2.008688431E1,-7.734799862E0,-1.598199940E1,-4.771419907E1,5.091066908E1
2.009688431E1,-7.942199707E0,-1.600639915E1,-4.797039795E1,5.119025717E1
2.010688431E1,-8.186200142E0,-1.603079987E1,-4.855599976E1,5.178499328E1
2.011688431E1,-7.929999828E0,-1.607959938E1,-4.850719833E1,5.171447286E1
2.012688431E1,-7.917799950E0,-1.590880013E1,-4.861700058E1,5.176286529E1
2.013688431E1,-8.198399544E0,-1.583559990E1,-4.881219864E1,5.196740050E1
2.014688431E1,-8.234999657E0,-1.590880013E1,-4.870240021E1,5.189247466E1
2.015688431E1,-8.454599380E0,-1.600639915E1,-4.879999924E1,5.204925542E1
2.016688431E1,-8.600999832E0,-1.610400009E1,-4.860479736E1,5.192053875E1
2.017688431E1,-8.271599770E0,-1.618939972E1,-4.839739990E1,5.169936502E1
2.018688431E1,-7.978799820E0,-1.633580017E1,-4.823880005E1,5.155095968E1
2.019688431E1,-8.015399933E0,-1.618939972E1,-4.816559982E1,5.144189252E1
2.020688431E1,-8.222800255E0,-1.632359886E1,-4.827539825E1,5.161965130E1
2.021688431E1,-7.978799820E0,-1.637240028E1,-4.837299728E1,5.168813794E1
2.022688431E1,-8.125200272E0,-1.618939972E1,-4.856819916E1,5.183614098E1
2.023688431E1,-7.783599854E0,-1.628699875E1,-4.831200027E1,5.157421958E1
2.024688431E1,-8.064199448E0,-1.626259995E1,-4.821439743E1,5.151826462E1
2.025688431E1,-8.149600029E0,-1.622599983E1,-4.817779922E1,5.148591448E1
2.026688431E1,-8.112999916E0,-1.618939972E1,-4.812899780E1,5.142293127E1
2.027688431E1,-8.369199753E0,-1.621380043E1,-4.867799759E1,5.198536600E1
2.028688431E1,-8.112999916E0,-1.631139946E1,-4.848279953E1,5.179251269E1
2.029688431E1,-8.003199577E0,-1.640900040E1,-4.838520050E1,5.171493135E1
2.030688431E1,-8.125200272E0,-1.636019897E1,-4.837299728E1,5.170707743E1
2.031688431E1,-8.173999786E0,-1.637240028E1,-4.831200027E1,5.166158277E1
2.032688431E1,-8.100799561E0,-1.620159912E1,-4.882439804E1,5.207625766E1
2.033688431E1,-8.283800125E0,-1.618939972E1,-4.904399872E1,5.230709147E1
2.034688431E1,-8.259399414E0,-1.601860046E1,-4.893420029E1,5.214757135E1
2.035688431E1,-8.125200272E0,-1.605520058E1,-4.872679901E1,5.194313513E1
2.036688431E1,-8.125200272E0,-1.598199940E1,-4.845840073E1,5.166875057E1
2.037688431E1,-8.076399803E0,-1.588439941E1,-4.829980087E1,5.148216335E1
2.038688431E1,-7.771399975E0,-1.603079987E1,-4.805579758E1,5.125174029E1
2.039688431E1,-7.868999958E0,-1.579899979E1,-4.851939774E1,5.163004466E1
2.040688431E1,-7.783599854E0,-1.585999966E1,-4.810459900E1,5.124623362E1
2.041688431E1,-7.661599636E0,-1.577460003E1,-4.823880005E1,5.132757490E1
2.042688431E1,-7.832399845E0,-1.568919945E1,-4.827539825E1,5.136157653E1
2.043688431E1,-7.649399757E0,-1.570139980E1,-4.815340042E1,5.122301479E1
2.044688431E1,-7.649399757E0,-1.579899979E1,-4.836079788E1,5.144792010E1
2.045688431E1,-7.820199966E0,-1.572579956E1,-4.844619751E1,5.153145013E1
2.046688431E1,-7.795799732E0,-1.573799992E1,-4.833639908E1,5.142826665E1
2.047688431E1,-7.783599854E0,-1.571360016E1,-4.820219803E1,5.129282164E1
2.048688431E1,-7.856800079E0,-1.565259933E1,-4.860479736E1,5.166390907E1
2.049688431E1,-7.746999741E0,-1.576239967E1,-4.847060013E1,5.155451799E1
2.050688431E1,-7.502999783E0,-1.585999966E1,-4.879999924E1,5.185821555E1
2.051688431E1,-7.515199661E0,-1.576239967E1,-4.844619751E1,5.149723801E1
2.052688431E1,-7.478600025E0,-1.555499935E1,-4.844619751E1,5.142880046E1
2.053688431E1,-7.429800034E0,-1.554279995E1,-4.834859848E1,5.132609019E1
2.054688431E1,-7.625000000E0,-1.540859985E1,-4.867799759E1,5.162473267E1
2.055688431E1,-7.502999783E0,-1.546959972E1,-4.861700058E1,5.156758931E1
2.056688431E1,-7.161399841E0,-1.546959972E1,-4.861700058E1,5.151899561E1
2.057688431E1,-7.197999954E0,-1.532319927E1,-4.851939774E1,5.138816591E1
2.058688431E1,-7.356599808E0,-1.538420010E1,-4.839739990E1,5.131375537E1
2.059688431E1,-7.588399887E0,-1.533539963E1,-4.886100006E1,5.177021945E1
2.060688431E1,-7.661599636E0,-1.531099987E1,-4.895859909E1,5.186589680E1
2.061688431E1,-7.649399757E0,-1.533539963E1,-4.895859909E1,5.187130443E1
2.062688431E1,-7.759199619E0,-1.520119953E1,-4.920259857E1,5.207856903E1
2.063688431E1,-7.734799862E0,-1.531099987E1,-4.898299789E1,5.189978737E1
2.064688431E1,-7.881199837E0,-1.543299961E1,-4.859259796E1,5.159003164E1
2.065688431E1,-7.929999828E0,-1.550619984E1,-4.854380035E1,5.157351727E1
2.066688431E1,-7.881199837E0,-1.560379982E1,-4.811679840E1,5.119392706E1
2.067688431E1,-7.661599636E0,-1.561599922E1,-4.842179871E1,5.145124032E1
2.068688431E1,-7.832399845E0,-1.575019932E1,-4.856819916E1,5.165544730E1
2.069688431E1,-7.783599854E0,-1.566479969E1,-4.859259796E1,5.164504771E1
2.070688431E1,-7.600599766E0,-1.576239967E1,-4.832419968E1,5.139504485E1
2.071688431E1,-7.612799644E0,-1.576239967E1,-4.866579819E1,5.171815808E1
2.072688431E1,-7.746999741E0,-1.570139980E1,-4.866579819E1,5.171953088E1
2.073688431E1,-7.563999653E0,-1.571360016E1,-4.877560043E1,5.179952238E1
2.074688431E1,-7.490799904E0,-1.553059959E1,-4.893420029E1,5.188321082E1
2.075688431E1,-7.844599724E0,-1.555499935E1,-4.856819916E1,5.159811740E1
2.076688431E1,-7.649399757E0,-1.554279995E1,-4.839739990E1,5.140428255E1
2.077688431E1,-7.942199707E0,-1.549399948E1,-4.854380035E1,5.157172781E1
2.078688431E1,-7.844599724E0,-1.555499935E1,-4.828759766E1,5.133408066E1
2.079688431E1,-7.881199837E0,-1.551839924E1,-4.812899780E1,5.117943391E1
2.080688431E1,-7.978799820E0,-1.540859985E1,-4.862919998E1,5.163221172E1
2.081688431E1,-8.100799561E0,-1.542079926E1,-4.844619751E1,5.148259955E1
2.082688431E1,-8.076399803E0,-1.545739937E1,-4.875119781E1,5.177681641E1
2.083688431E1,-7.844599724E0,-1.549399948E1,-4.889759827E1,5.189004607E1
2.084688431E1,-7.978799820E0,-1.539639950E1,-4.875119781E1,5.174349865E1
2.085688431E1,-7.868999958E0,-1.562819958E1,-4.859259796E1,5.164690077E1
2.086688431E1,-7.844599724E0,-1.565259933E1,-4.836079788E1,5.143256150E1
2.087688431E1,-7.917799950E0,-1.543299961E1,-4.828759766E1,5.130848975E1
2.088688431E1,-7.515199661E0,-1.549399948E1,-4.803139877E1,5.102506751E1
2.089688431E1,-7.746999741E0,-1.545739937E1,-4.815340042E1,5.116343589E1
2.090688431E1,-7.807999611E0,-1.546959972E1,-4.801919937E1,5.105014086E1
2.091688431E1,-7.612799644E0,-1.555499935E1,-4.783620071E1,5.087450071E1
2.092688431E1,-7.393199921E0,-1.540859985E1,-4.811679840E1,5.106183157E1
2.093688431E1,-7.185800076E0,-1.532319927E1,-4.814119720E1,5.102951133E1
2.094688431E1,-7.405399799E0,-1.537199974E1,-4.840959930E1,5.132862386E1
2.095688431E1,-7.441999912E0,-1.546959972E1,-4.851939774E1,5.146672551E1
2.096688431E1,-7.502999783E0,-1.557940006E1,-4.827539825E1,5.127891173E1
2.097688431E1,-7.502999783E0,-1.548180008E1,-4.864139938E1,5.159425233E1
2.098688431E1,-7.576200008E0,-1.548180008E1,-4.883659744E1,5.178897750E1
2.099688431E1,-7.685999870E0,-1.538420010E1,-4.855599976E1,5.151148725E1
2.100688431E1,-7.893399715E0,-1.561599922E1,-4.862919998E1,5.168137268E1
2.101688431E1,-7.978799820E0,-1.556719971E1,-4.851939774E1,5.157645693E1
2.102688431E1,-7.820199966E0,-1.551839924E1,-4.861700058E1,5.162934231E1
2.103688431E1,-7.722599983E0,-1.562819958E1,-4.838520050E1,5.142962959E1
2.104688431E1,-7.905600071E0,-1.543299961E1,-4.866579819E1,5.166271289E1
2.105688431E1,-7.527400017E0,-1.551839924E1,-4.832419968E1,5.130994777E1
2.106688431E1,-7.576200008E0,-1.557940006E1,-4.825099945E1,5.126670909E1
2.107688431E1,-7.807999611E0,-1.551839924E1,-4.856819916E1,5.158154265E1
2.108688431E1,-7.649399757E0,-1.556719971E1,-4.831200027E1,5.133128085E1
2.109688431E1,-7.868999958E0,-1.538420010E1,-4.840959930E1,5.140120697E1
2.110688431E1,-7.893399715E0,-1.535979939E1,-4.831200027E1,5.130573620E1
2.111688431E1,-7.844599724E0,-1.540859985E1,-4.823880005E1,5.124397062E1
2.112688431E1,-7.917799950E0,-1.544519997E1,-4.837299728E1,5.139253471E1
2.113688431E1,-8.064199448E0,-1.545739937E1,-4.831200027E1,5.136157979E1
2.114688431E1,-7.881199837E0,-1.543299961E1,-4.810459900E1,5.113064866E1
2.115688431E1,-7.600599766E0,-1.559159946E1,-4.823880005E1,5.126254891E1
2.116688431E1,-7.746999741E0,-1.554279995E1,-4.793379974E1,5.098277938E1
2.117688431E1,-7.734799862E0,-1.576239967E1,-4.836079788E1,5.144946204E1
2.118688431E1,-7.746999741E0,-1.582339954E1,-4.839739990E1,5.150441045E1
2.119688431E1,-7.868999958E0,-1.561599922E1,-4.879999924E1,5.183840775E1
2.120688431E1,-7.698199749E0,-1.582339954E1,-4.878779984E1,5.186416552E1
2.121688431E1,-7.734799862E0,-1.582339954E1,-4.851939774E1,5.161723606E1
2.122688431E1,-7.746999741E0,-1.582339954E1,-4.844619751E1,5.155026703E1
2.123688431E1,-7.820199966E0,-1.582339954E1,-4.842179871E1,5.153839433E1
2.124688431E1,-7.942199707E0,-1.576239967E1,-4.919039917E1,5.226114379E1
2.125688431E1,-7.637199879E0,-1.576239967E1,-4.884880066E1,5.189398223E1
2.126688431E1,-7.576200008E0,-1.587220001E1,-4.854380035E1,5.163163848E1
2.127688431E1,-7.722599983E0,-1.588439941E1,-4.870240021E1,5.180614328E1
2.128688431E1,-7.685999870E0,-1.572579956E1,-4.859259796E1,5.164896845E1
2.129688431E1,-7.551799774E0,-1.576239967E1,-4.888539886E1,5.191594308E1
